1.6102 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
9.6009 	EXP 	Created line3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line3', opacity=1.0, ori=90.0, pos=array([50.,  0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
9.6019 	EXP 	Created line4 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-4.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line4', opacity=1.0, ori=90.0, pos=array([150.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
9.6030 	EXP 	Created probe = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='probe', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
9.6042 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
9.6050 	EXP 	Created line1 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line1', opacity=1.0, ori=90.0, pos=array([-150.,    0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
9.6058 	EXP 	Created line2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line2', opacity=1.0, ori=90.0, pos=array([-50.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
9.6065 	EXP 	Created line3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line3', opacity=1.0, ori=90.0, pos=array([50.,  0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
9.6073 	EXP 	Created line4 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-4.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line4', opacity=1.0, ori=90.0, pos=array([150.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
9.6082 	EXP 	Created probe = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='probe', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
9.6134 	EXP 	Imported C:/Users/AASHI/Desktop/cond.xlsx as conditions, 4 conditions, 2 params
9.6138 	EXP 	Created sequence: sequential, trialTypes=4, nReps=48, seed=None
9.6141 	EXP 	New trial (rep=0, index=0): {'pos': -50, 'corr_resp': 'x'}
9.6290 	EXP 	fixation: autoDraw = True
10.6187 	EXP 	line1: autoDraw = True
10.6187 	EXP 	line2: autoDraw = True
10.6187 	EXP 	line3: autoDraw = True
10.6187 	EXP 	line4: autoDraw = True
10.6354 	EXP 	fixation: autoDraw = False
11.6187 	EXP 	probe: autoDraw = True
12.1897 	EXP 	New trial (rep=0, index=1): {'pos': 150, 'corr_resp': 'v'}
12.1932 	DATA 	Keypress: x
12.2022 	EXP 	fixation: autoDraw = False
12.2022 	EXP 	line1: autoDraw = False
12.2022 	EXP 	line2: autoDraw = False
12.2022 	EXP 	line3: autoDraw = False
12.2022 	EXP 	line4: autoDraw = False
12.2022 	EXP 	probe: autoDraw = False
12.2022 	EXP 	fixation: autoDraw = True
13.2019 	EXP 	fixation: autoDraw = False
13.2019 	EXP 	line1: autoDraw = True
13.2019 	EXP 	line2: autoDraw = True
13.2019 	EXP 	line3: autoDraw = True
13.2019 	EXP 	line4: autoDraw = True
14.2021 	EXP 	probe: autoDraw = True
14.6727 	EXP 	New trial (rep=0, index=2): {'pos': 50, 'corr_resp': 'c'}
14.6752 	DATA 	Keypress: v
14.6855 	EXP 	fixation: autoDraw = False
14.6855 	EXP 	line1: autoDraw = False
14.6855 	EXP 	line2: autoDraw = False
14.6855 	EXP 	line3: autoDraw = False
14.6855 	EXP 	line4: autoDraw = False
14.6855 	EXP 	probe: autoDraw = False
14.6855 	EXP 	fixation: autoDraw = True
15.6854 	EXP 	fixation: autoDraw = False
15.6854 	EXP 	line1: autoDraw = True
15.6854 	EXP 	line2: autoDraw = True
15.6854 	EXP 	line3: autoDraw = True
15.6854 	EXP 	line4: autoDraw = True
16.6853 	EXP 	probe: autoDraw = True
17.2063 	EXP 	New trial (rep=0, index=3): {'pos': -150, 'corr_resp': 'z'}
17.2089 	DATA 	Keypress: c
17.2186 	EXP 	fixation: autoDraw = False
17.2186 	EXP 	line1: autoDraw = False
17.2186 	EXP 	line2: autoDraw = False
17.2186 	EXP 	line3: autoDraw = False
17.2186 	EXP 	line4: autoDraw = False
17.2186 	EXP 	probe: autoDraw = False
17.2186 	EXP 	fixation: autoDraw = True
18.2186 	EXP 	fixation: autoDraw = False
18.2186 	EXP 	line1: autoDraw = True
18.2186 	EXP 	line2: autoDraw = True
18.2186 	EXP 	line3: autoDraw = True
18.2186 	EXP 	line4: autoDraw = True
19.2186 	EXP 	probe: autoDraw = True
19.6897 	DATA 	Keypress: z
19.7060 	EXP 	New trial (rep=1, index=0): {'pos': -50, 'corr_resp': 'x'}
19.7186 	EXP 	fixation: autoDraw = False
19.7186 	EXP 	line1: autoDraw = False
19.7186 	EXP 	line2: autoDraw = False
19.7186 	EXP 	line3: autoDraw = False
19.7186 	EXP 	line4: autoDraw = False
19.7186 	EXP 	probe: autoDraw = False
19.7186 	EXP 	fixation: autoDraw = True
20.7186 	EXP 	fixation: autoDraw = False
20.7186 	EXP 	line1: autoDraw = True
20.7186 	EXP 	line2: autoDraw = True
20.7186 	EXP 	line3: autoDraw = True
20.7186 	EXP 	line4: autoDraw = True
21.7186 	EXP 	probe: autoDraw = True
22.2900 	DATA 	Keypress: x
22.3052 	EXP 	New trial (rep=1, index=1): {'pos': 150, 'corr_resp': 'v'}
22.3186 	EXP 	fixation: autoDraw = False
22.3186 	EXP 	line1: autoDraw = False
22.3186 	EXP 	line2: autoDraw = False
22.3186 	EXP 	line3: autoDraw = False
22.3186 	EXP 	line4: autoDraw = False
22.3186 	EXP 	probe: autoDraw = False
22.3186 	EXP 	fixation: autoDraw = True
23.3184 	EXP 	fixation: autoDraw = False
23.3184 	EXP 	line1: autoDraw = True
23.3184 	EXP 	line2: autoDraw = True
23.3184 	EXP 	line3: autoDraw = True
23.3184 	EXP 	line4: autoDraw = True
24.3185 	EXP 	probe: autoDraw = True
24.7388 	EXP 	New trial (rep=1, index=2): {'pos': 50, 'corr_resp': 'c'}
24.7411 	DATA 	Keypress: v
24.7517 	EXP 	fixation: autoDraw = False
24.7517 	EXP 	line1: autoDraw = False
24.7517 	EXP 	line2: autoDraw = False
24.7517 	EXP 	line3: autoDraw = False
24.7517 	EXP 	line4: autoDraw = False
24.7517 	EXP 	probe: autoDraw = False
24.7517 	EXP 	fixation: autoDraw = True
25.7518 	EXP 	fixation: autoDraw = False
25.7518 	EXP 	line1: autoDraw = True
25.7518 	EXP 	line2: autoDraw = True
25.7518 	EXP 	line3: autoDraw = True
25.7518 	EXP 	line4: autoDraw = True
26.7521 	EXP 	probe: autoDraw = True
27.2057 	EXP 	New trial (rep=1, index=3): {'pos': -150, 'corr_resp': 'z'}
27.2082 	DATA 	Keypress: c
27.2185 	EXP 	fixation: autoDraw = False
27.2185 	EXP 	line1: autoDraw = False
27.2185 	EXP 	line2: autoDraw = False
27.2185 	EXP 	line3: autoDraw = False
27.2185 	EXP 	line4: autoDraw = False
27.2185 	EXP 	probe: autoDraw = False
27.2185 	EXP 	fixation: autoDraw = True
28.2185 	EXP 	fixation: autoDraw = False
28.2185 	EXP 	line1: autoDraw = True
28.2185 	EXP 	line2: autoDraw = True
28.2185 	EXP 	line3: autoDraw = True
28.2185 	EXP 	line4: autoDraw = True
29.2185 	EXP 	probe: autoDraw = True
29.6559 	EXP 	New trial (rep=2, index=0): {'pos': -50, 'corr_resp': 'x'}
29.6583 	DATA 	Keypress: z
29.6684 	EXP 	fixation: autoDraw = False
29.6684 	EXP 	line1: autoDraw = False
29.6684 	EXP 	line2: autoDraw = False
29.6684 	EXP 	line3: autoDraw = False
29.6684 	EXP 	line4: autoDraw = False
29.6684 	EXP 	probe: autoDraw = False
29.6684 	EXP 	fixation: autoDraw = True
30.6684 	EXP 	fixation: autoDraw = False
30.6684 	EXP 	line1: autoDraw = True
30.6684 	EXP 	line2: autoDraw = True
30.6684 	EXP 	line3: autoDraw = True
30.6684 	EXP 	line4: autoDraw = True
31.6685 	EXP 	probe: autoDraw = True
32.2731 	EXP 	New trial (rep=2, index=1): {'pos': 150, 'corr_resp': 'v'}
32.2795 	DATA 	Keypress: x
32.2850 	EXP 	fixation: autoDraw = False
32.2850 	EXP 	line1: autoDraw = False
32.2850 	EXP 	line2: autoDraw = False
32.2850 	EXP 	line3: autoDraw = False
32.2850 	EXP 	line4: autoDraw = False
32.2850 	EXP 	probe: autoDraw = False
32.2850 	EXP 	fixation: autoDraw = True
33.2851 	EXP 	fixation: autoDraw = False
33.2851 	EXP 	line1: autoDraw = True
33.2851 	EXP 	line2: autoDraw = True
33.2851 	EXP 	line3: autoDraw = True
33.2851 	EXP 	line4: autoDraw = True
34.2850 	EXP 	probe: autoDraw = True
34.7893 	EXP 	New trial (rep=2, index=2): {'pos': 50, 'corr_resp': 'c'}
34.7920 	DATA 	Keypress: v
34.8017 	EXP 	fixation: autoDraw = False
34.8017 	EXP 	line1: autoDraw = False
34.8017 	EXP 	line2: autoDraw = False
34.8017 	EXP 	line3: autoDraw = False
34.8017 	EXP 	line4: autoDraw = False
34.8017 	EXP 	probe: autoDraw = False
34.8017 	EXP 	fixation: autoDraw = True
35.8018 	EXP 	fixation: autoDraw = False
35.8018 	EXP 	line1: autoDraw = True
35.8018 	EXP 	line2: autoDraw = True
35.8018 	EXP 	line3: autoDraw = True
35.8018 	EXP 	line4: autoDraw = True
36.8016 	EXP 	probe: autoDraw = True
37.2574 	EXP 	New trial (rep=2, index=3): {'pos': -150, 'corr_resp': 'z'}
37.2602 	DATA 	Keypress: c
37.2683 	EXP 	fixation: autoDraw = False
37.2683 	EXP 	line1: autoDraw = False
37.2683 	EXP 	line2: autoDraw = False
37.2683 	EXP 	line3: autoDraw = False
37.2683 	EXP 	line4: autoDraw = False
37.2683 	EXP 	probe: autoDraw = False
37.2683 	EXP 	fixation: autoDraw = True
38.2684 	EXP 	fixation: autoDraw = False
38.2684 	EXP 	line1: autoDraw = True
38.2684 	EXP 	line2: autoDraw = True
38.2684 	EXP 	line3: autoDraw = True
38.2684 	EXP 	line4: autoDraw = True
39.2684 	EXP 	probe: autoDraw = True
39.8552 	EXP 	New trial (rep=3, index=0): {'pos': -50, 'corr_resp': 'x'}
39.8580 	DATA 	Keypress: z
39.8683 	EXP 	fixation: autoDraw = False
39.8683 	EXP 	line1: autoDraw = False
39.8683 	EXP 	line2: autoDraw = False
39.8683 	EXP 	line3: autoDraw = False
39.8683 	EXP 	line4: autoDraw = False
39.8683 	EXP 	probe: autoDraw = False
39.8683 	EXP 	fixation: autoDraw = True
40.8683 	EXP 	fixation: autoDraw = False
40.8683 	EXP 	line1: autoDraw = True
40.8683 	EXP 	line2: autoDraw = True
40.8683 	EXP 	line3: autoDraw = True
40.8683 	EXP 	line4: autoDraw = True
41.8683 	EXP 	probe: autoDraw = True
42.2885 	EXP 	New trial (rep=3, index=1): {'pos': 150, 'corr_resp': 'v'}
42.2912 	DATA 	Keypress: x
42.3016 	EXP 	fixation: autoDraw = False
42.3016 	EXP 	line1: autoDraw = False
42.3016 	EXP 	line2: autoDraw = False
42.3016 	EXP 	line3: autoDraw = False
42.3016 	EXP 	line4: autoDraw = False
42.3016 	EXP 	probe: autoDraw = False
42.3016 	EXP 	fixation: autoDraw = True
43.3015 	EXP 	fixation: autoDraw = False
43.3015 	EXP 	line1: autoDraw = True
43.3015 	EXP 	line2: autoDraw = True
43.3015 	EXP 	line3: autoDraw = True
43.3015 	EXP 	line4: autoDraw = True
44.3014 	EXP 	probe: autoDraw = True
44.7887 	EXP 	New trial (rep=3, index=2): {'pos': 50, 'corr_resp': 'c'}
44.7909 	DATA 	Keypress: v
44.8014 	EXP 	fixation: autoDraw = False
44.8014 	EXP 	line1: autoDraw = False
44.8014 	EXP 	line2: autoDraw = False
44.8014 	EXP 	line3: autoDraw = False
44.8014 	EXP 	line4: autoDraw = False
44.8014 	EXP 	probe: autoDraw = False
44.8014 	EXP 	fixation: autoDraw = True
45.8014 	EXP 	fixation: autoDraw = False
45.8014 	EXP 	line1: autoDraw = True
45.8014 	EXP 	line2: autoDraw = True
45.8014 	EXP 	line3: autoDraw = True
45.8014 	EXP 	line4: autoDraw = True
46.8013 	EXP 	probe: autoDraw = True
47.4212 	EXP 	New trial (rep=3, index=3): {'pos': -150, 'corr_resp': 'z'}
47.4236 	DATA 	Keypress: c
47.4348 	EXP 	fixation: autoDraw = False
47.4348 	EXP 	line1: autoDraw = False
47.4348 	EXP 	line2: autoDraw = False
47.4348 	EXP 	line3: autoDraw = False
47.4348 	EXP 	line4: autoDraw = False
47.4348 	EXP 	probe: autoDraw = False
47.4348 	EXP 	fixation: autoDraw = True
48.4348 	EXP 	fixation: autoDraw = False
48.4348 	EXP 	line1: autoDraw = True
48.4348 	EXP 	line2: autoDraw = True
48.4348 	EXP 	line3: autoDraw = True
48.4348 	EXP 	line4: autoDraw = True
49.4353 	EXP 	probe: autoDraw = True
49.9548 	EXP 	New trial (rep=4, index=0): {'pos': -50, 'corr_resp': 'x'}
49.9570 	DATA 	Keypress: z
49.9681 	EXP 	fixation: autoDraw = False
49.9681 	EXP 	line1: autoDraw = False
49.9681 	EXP 	line2: autoDraw = False
49.9681 	EXP 	line3: autoDraw = False
49.9681 	EXP 	line4: autoDraw = False
49.9681 	EXP 	probe: autoDraw = False
49.9681 	EXP 	fixation: autoDraw = True
50.9682 	EXP 	fixation: autoDraw = False
50.9682 	EXP 	line1: autoDraw = True
50.9682 	EXP 	line2: autoDraw = True
50.9682 	EXP 	line3: autoDraw = True
50.9682 	EXP 	line4: autoDraw = True
51.9679 	EXP 	probe: autoDraw = True
52.4554 	EXP 	New trial (rep=4, index=1): {'pos': 150, 'corr_resp': 'v'}
52.4577 	DATA 	Keypress: x
52.4681 	EXP 	fixation: autoDraw = False
52.4681 	EXP 	line1: autoDraw = False
52.4681 	EXP 	line2: autoDraw = False
52.4681 	EXP 	line3: autoDraw = False
52.4681 	EXP 	line4: autoDraw = False
52.4681 	EXP 	probe: autoDraw = False
52.4681 	EXP 	fixation: autoDraw = True
53.4680 	EXP 	fixation: autoDraw = False
53.4680 	EXP 	line1: autoDraw = True
53.4680 	EXP 	line2: autoDraw = True
53.4680 	EXP 	line3: autoDraw = True
53.4680 	EXP 	line4: autoDraw = True
54.4681 	EXP 	probe: autoDraw = True
54.9885 	EXP 	New trial (rep=4, index=2): {'pos': 50, 'corr_resp': 'c'}
54.9908 	DATA 	Keypress: v
55.0012 	EXP 	fixation: autoDraw = False
55.0012 	EXP 	line1: autoDraw = False
55.0012 	EXP 	line2: autoDraw = False
55.0012 	EXP 	line3: autoDraw = False
55.0012 	EXP 	line4: autoDraw = False
55.0012 	EXP 	probe: autoDraw = False
55.0012 	EXP 	fixation: autoDraw = True
56.0011 	EXP 	fixation: autoDraw = False
56.0011 	EXP 	line1: autoDraw = True
56.0011 	EXP 	line2: autoDraw = True
56.0011 	EXP 	line3: autoDraw = True
56.0011 	EXP 	line4: autoDraw = True
57.0011 	EXP 	probe: autoDraw = True
57.4387 	EXP 	New trial (rep=4, index=3): {'pos': -150, 'corr_resp': 'z'}
57.4410 	DATA 	Keypress: c
57.4513 	EXP 	fixation: autoDraw = False
57.4513 	EXP 	line1: autoDraw = False
57.4513 	EXP 	line2: autoDraw = False
57.4513 	EXP 	line3: autoDraw = False
57.4513 	EXP 	line4: autoDraw = False
57.4513 	EXP 	probe: autoDraw = False
57.4513 	EXP 	fixation: autoDraw = True
58.4512 	EXP 	fixation: autoDraw = False
58.4512 	EXP 	line1: autoDraw = True
58.4512 	EXP 	line2: autoDraw = True
58.4512 	EXP 	line3: autoDraw = True
58.4512 	EXP 	line4: autoDraw = True
59.4512 	EXP 	probe: autoDraw = True
60.0390 	DATA 	Keypress: z
60.0552 	EXP 	New trial (rep=5, index=0): {'pos': -50, 'corr_resp': 'x'}
60.0679 	EXP 	fixation: autoDraw = False
60.0679 	EXP 	line1: autoDraw = False
60.0679 	EXP 	line2: autoDraw = False
60.0679 	EXP 	line3: autoDraw = False
60.0679 	EXP 	line4: autoDraw = False
60.0679 	EXP 	probe: autoDraw = False
60.0679 	EXP 	fixation: autoDraw = True
61.0680 	EXP 	fixation: autoDraw = False
61.0680 	EXP 	line1: autoDraw = True
61.0680 	EXP 	line2: autoDraw = True
61.0680 	EXP 	line3: autoDraw = True
61.0680 	EXP 	line4: autoDraw = True
62.0679 	EXP 	probe: autoDraw = True
62.4220 	EXP 	New trial (rep=5, index=1): {'pos': 150, 'corr_resp': 'v'}
62.4284 	DATA 	Keypress: x
62.4345 	EXP 	fixation: autoDraw = False
62.4345 	EXP 	line1: autoDraw = False
62.4345 	EXP 	line2: autoDraw = False
62.4345 	EXP 	line3: autoDraw = False
62.4345 	EXP 	line4: autoDraw = False
62.4345 	EXP 	probe: autoDraw = False
62.4345 	EXP 	fixation: autoDraw = True
63.4345 	EXP 	fixation: autoDraw = False
63.4345 	EXP 	line1: autoDraw = True
63.4345 	EXP 	line2: autoDraw = True
63.4345 	EXP 	line3: autoDraw = True
63.4345 	EXP 	line4: autoDraw = True
64.4345 	EXP 	probe: autoDraw = True
65.4722 	DATA 	Mouse: Right button down, pos=(548,631)
65.6883 	EXP 	New trial (rep=5, index=2): {'pos': 50, 'corr_resp': 'c'}
65.6907 	DATA 	Keypress: v
65.7010 	EXP 	fixation: autoDraw = False
65.7010 	EXP 	line1: autoDraw = False
65.7010 	EXP 	line2: autoDraw = False
65.7010 	EXP 	line3: autoDraw = False
65.7010 	EXP 	line4: autoDraw = False
65.7010 	EXP 	probe: autoDraw = False
65.7010 	EXP 	fixation: autoDraw = True
66.0375 	DATA 	Mouse:  Right button up, pos=(548,631)
66.7010 	EXP 	fixation: autoDraw = False
66.7010 	EXP 	line1: autoDraw = True
66.7010 	EXP 	line2: autoDraw = True
66.7010 	EXP 	line3: autoDraw = True
66.7010 	EXP 	line4: autoDraw = True
67.7009 	EXP 	probe: autoDraw = True
68.1214 	EXP 	New trial (rep=5, index=3): {'pos': -150, 'corr_resp': 'z'}
68.1243 	DATA 	Keypress: c
68.1344 	EXP 	fixation: autoDraw = False
68.1344 	EXP 	line1: autoDraw = False
68.1344 	EXP 	line2: autoDraw = False
68.1344 	EXP 	line3: autoDraw = False
68.1344 	EXP 	line4: autoDraw = False
68.1344 	EXP 	probe: autoDraw = False
68.1344 	EXP 	fixation: autoDraw = True
69.1344 	EXP 	fixation: autoDraw = False
69.1344 	EXP 	line1: autoDraw = True
69.1344 	EXP 	line2: autoDraw = True
69.1344 	EXP 	line3: autoDraw = True
69.1344 	EXP 	line4: autoDraw = True
69.8056 	DATA 	Mouse: Left button down, pos=(548,631)
70.1344 	EXP 	probe: autoDraw = True
70.7047 	EXP 	New trial (rep=6, index=0): {'pos': -50, 'corr_resp': 'x'}
70.7070 	DATA 	Keypress: z
70.7177 	EXP 	fixation: autoDraw = False
70.7177 	EXP 	line1: autoDraw = False
70.7177 	EXP 	line2: autoDraw = False
70.7177 	EXP 	line3: autoDraw = False
70.7177 	EXP 	line4: autoDraw = False
70.7177 	EXP 	probe: autoDraw = False
70.7177 	EXP 	fixation: autoDraw = True
71.7179 	EXP 	fixation: autoDraw = False
71.7179 	EXP 	line1: autoDraw = True
71.7179 	EXP 	line2: autoDraw = True
71.7179 	EXP 	line3: autoDraw = True
71.7179 	EXP 	line4: autoDraw = True
72.7177 	EXP 	probe: autoDraw = True
73.0891 	EXP 	New trial (rep=6, index=1): {'pos': 150, 'corr_resp': 'v'}
73.0921 	DATA 	Keypress: x
73.1009 	EXP 	fixation: autoDraw = False
73.1009 	EXP 	line1: autoDraw = False
73.1009 	EXP 	line2: autoDraw = False
73.1009 	EXP 	line3: autoDraw = False
73.1009 	EXP 	line4: autoDraw = False
73.1009 	EXP 	probe: autoDraw = False
73.1009 	EXP 	fixation: autoDraw = True
74.1008 	EXP 	fixation: autoDraw = False
74.1008 	EXP 	line1: autoDraw = True
74.1008 	EXP 	line2: autoDraw = True
74.1008 	EXP 	line3: autoDraw = True
74.1008 	EXP 	line4: autoDraw = True
75.1010 	EXP 	probe: autoDraw = True
75.8378 	EXP 	New trial (rep=6, index=2): {'pos': 50, 'corr_resp': 'c'}
75.8401 	DATA 	Keypress: v
75.8509 	EXP 	fixation: autoDraw = False
75.8509 	EXP 	line1: autoDraw = False
75.8509 	EXP 	line2: autoDraw = False
75.8509 	EXP 	line3: autoDraw = False
75.8509 	EXP 	line4: autoDraw = False
75.8509 	EXP 	probe: autoDraw = False
75.8509 	EXP 	fixation: autoDraw = True
76.8508 	EXP 	fixation: autoDraw = False
76.8508 	EXP 	line1: autoDraw = True
76.8508 	EXP 	line2: autoDraw = True
76.8508 	EXP 	line3: autoDraw = True
76.8508 	EXP 	line4: autoDraw = True
77.8508 	EXP 	probe: autoDraw = True
78.3213 	EXP 	New trial (rep=6, index=3): {'pos': -150, 'corr_resp': 'z'}
78.3242 	DATA 	Keypress: c
78.3342 	EXP 	fixation: autoDraw = False
